#,,base:cevent_training_words_expanded,,,,,cevent_training_eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,individual_prop,,,,,,,,,,,,,,,,,,individual_mean_dur,,,,,,,,,,,,,,,,,,individual_freq,,,,,,,,,,,,,,,,,
#,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
18811,188,174,176.25,6,1,61,0,0,0,0,0,0.73689,0,0,0.12978,0,0,0.10667,0,0,0,0,0,0,0,0,0,0,0,1.658,0,0,0.292,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0,26.667,0,0,0,0,0,0
18811,188,176.25,178.5,9,1,62,0,0,0,0,0,0.184,0,0,0.68311,0,0,0.10622,0,0,0,0,0,0,0,0,0,0,0,0.414,0,0,1.537,0,0,0.239,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0,26.667,0,0,0,0,0,0
18811,188,178.5,180.75,12,1,63,0,0,0,0,0,0,0,0,0.20444,0,0,0.58133,0,0,0.14311,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.654,0,0,0.322,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,53.333,0,0,26.667,0,0,0
18811,188,180.75,183,15,1,64,0,0,0,0,0,0,0,0,0,0,0,0.19022,0,0,0.76133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0,0,1.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0,0,26.667,0,0,0
18811,188,185.45,187.7,4,1,65,0,0,0,0.24756,0,0,0,0,0,0,0,0,0,0,0.43422,0.29244,0,0,0,0,0,0.2785,0,0,0,0,0,0,0,0,0,0,0.977,0.329,0,0,0,0,0,53.333,0,0,0,0,0,0,0,0,0,0,26.667,53.333,0,0
18811,188,187.7,189.95,16,1,66,0.22089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14311,0.54978,0,0,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,0.6185,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,53.333,0,0
18811,188,189.95,192.2,15,1,67,0.55778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40311,0,0,0,0.6275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4535,0,0,0,53.333,0,0,0,0,0,0,0,0,0,0,0,0,0,53.333,0,0,0
18811,188,192.2,194.45,1,1,68,0.40711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17467,0.31022,0,0,0.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393,0.349,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,53.333,0,0
18811,188,196.9,199.15,9,1,69,0,0.036,0,0,0,0,0,0,0.52267,0,0,0,0,0.15156,0,0,0.15822,0,0,0.081,0,0,0,0,0,0,0.588,0,0,0,0,0.341,0,0,0.356,0,0,26.667,0,0,0,0,0,0,53.333,0,0,0,0,26.667,0,0,26.667,0
18811,188,199.15,201.4,14,1,70,0,0,0,0,0,0,0,0,0.046667,0,0,0,0,0.816,0,0,0.067111,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,1.836,0,0,0.151,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,26.667,0,0,26.667,0
18811,188,201.4,203.65,2,1,71,0,0.76444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23556,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0
18811,188,203.65,205.9,17,1,72,0,0.15956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83244,0,0,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.873,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,0
